fyear,gvkey,p_aaer,misstate,act,ap,at,ceq,che,cogs,csho,dlc,dltis,dltt,dp,ib,invt,ivao,ivst,lct,lt,ni,ppegt,pstk,re,rect,sale,sstk,txp,txt,xint,prcc_f,dch_wc,ch_rsst,dch_rec,dch_inv,soft_assets,ch_cs,ch_cm,ch_roa,issue,bm,dpi,reoa,EBIT,ch_fcf
1992,3949,2620.5,0,50.102,20.392,84.487,44.739,9.15,93.546,22.597,2.862,10.483,8.813,6.451,4.554,3.073,0.0,0.628,30.76,39.748,4.554,126.39,0.0,4.554,35.497,111.428,27.004,2.046,1.296,1.839,4.5,0.059666726,0.411933345,0.094606701,-0.024464874,0.499130044,0.193584841,-17.35969922,-0.319258368,1,0.439969999,1.427807391,0.053901784,0.091008084,-0.265778121
1991,13554,2620.5,0,118.851,12.372,173.274,93.412,7.509,140.663,10.725,3.474,0.0,44.199,6.304,8.085,58.311,0.0,0.0,26.266,79.862,8.085,46.583,0.0,40.012,48.043,226.082,0.231,0.0,3.632,5.822,9.125,-0.073610019,0.010449978,0.037594292,-0.065117227,0.784976396,0.161825463,-0.341470972,-0.002238905,1,0.954492448,0.919051359,0.230917506,0.101221187,-0.009104412
1999,6170,2620.5,0,0.0,0.087,0.0,-0.129,0.0,0.0,11.993,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.129,0.0,0.0,0.0,-0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0035726965,0.026280209,0.005001114,0.0,0.524640209,0.067917957,-0.0232045695,-0.001893223,0,-0.107562745,0.974302122,-0.0080460555,0.0437006945,-0.0261545384999999
1990,2328,2620.5,0,318.184,132.211,3019.013,756.474,1.667,930.194,38.999,231.33,200.0,1074.025,118.976,79.616,106.533,38.721,0.0,470.93,2126.364,95.44,3707.568,136.175,161.502,203.868,1258.546,8.623,7.278,31.845,115.249,20.0,0.017557577,0.008731479,0.005933241,0.005728062,0.161921462,-0.0006273,0.059857497,0.038033504,1,0.96986333,1.066626242,0.053494967,0.080335527,0.023741442
2003,106486,2620.5,0,0.523,0.099,1.025,0.926,0.496,0.0,44.992,0.0,0.0,0.0,0.0,-0.147,0.0,0.0,0.0,0.099,0.099,-0.147,0.002,0.0,-14.361,0.022,0.0,1.045,0.0,0.0,0.0,0.2,0.009285051,0.861652739,0.029712163,0.0,0.514146342,-2.0,-9.0,-0.132483404,1,0.102907184,0.974302122,-14.01073171,-0.143414634,-0.25812442
2004,26898,2620.5,0,10.033,0.01,10.038,9.93,9.996,0.934,16.92,0.0,0.0,0.0,0.0,-0.761,0.0,0.0,0.0,0.108,0.108,-0.761,0.0,0.0,-108.496,0.0,0.13,0.0,0.0,0.0,0.0,0.88,-0.002113657,-0.814814815,0.0,0.0,0.004514673,-0.910034602,-17.02451319,-0.13327234,0,0.666908446,0.974302122,-10.8085276,-0.075811915,0.681366191
2001,62728,2620.5,0,12.188,0.325,12.809,10.898,10.728,2.77,8.422,0.0,0.0,0.0,0.228,-11.995,1.339,0.0,7.998,1.911,1.911,-11.995,1.238,0.0,-46.072,0.032,2.718,0.026,0.0,0.0,0.0,2.18,-0.054240865,-0.602400739,-0.069120169,0.017306424,0.121633227,2.454545455,-1.393097849,-0.282471318,1,0.593574278,0.612133209,-3.596845968,-0.936450933,0.218651893
2004,9293,2620.5,0,677.418,94.642,1254.109,562.851,29.816,886.35,32.765,25.128,91.307,372.921,48.022,47.936,411.701,10.531,0.0,219.604,677.162,47.936,873.132,0.0,722.892,218.164,1298.252,3.839,0.0,19.991,30.843,19.48,0.05276682,0.046002136,0.024646354,0.056867081,0.718759693,0.098436558,0.003050003,-0.001236356,1,0.881849184,0.996858931,0.576418796,0.07875711,-0.041701648
2011,177734,2620.5,0,108.345,41.321,144.836,83.088,14.76,108.366,17.794,15.47,0.0,0.0,3.898,17.065,1.475,0.0,13.149,61.13,61.748,17.065,43.655,0.0,48.089,87.02,137.909,0.0,0.701,1.524,0.704,1.68,0.226707226,0.19752915,0.382809391,-0.005988362,0.695938855,0.240845782,7.422748133,-0.035168685,0,2.779428058,0.846383251,0.332023806,0.133205833,-0.162301961
1998,26511,2620.5,0,43.469,17.213,75.998,42.2,5.452,45.102,16.415,4.173,2.335,3.438,2.489,0.597,18.197,0.0,0.0,22.019,25.457,0.597,41.384,0.0,1.894,19.2,49.711,0.0,0.0,0.734,0.478,2.7,0.0035726965,0.026280209,0.005001114,0.0,0.502986921,0.067917957,-0.0232045695,-0.001893223,1,0.952155323,0.974302122,0.024921709,0.023803258,-0.0261545384999999
2005,12407,2620.5,0,9.278,0.194,12.103,9.903,3.814,14.635,7.486,0.0,0.0,0.0,0.11,1.446,2.613,0.891,0.0,2.2,2.2,1.446,4.076,0.0,-0.846,2.319,16.981,0.078,0.181,0.79,0.0,4.84,0.093345656,0.05702403,0.077726433,0.086876155,0.538792035,0.218021281,-0.541633878,-0.121645159,1,0.273320115,0.969232955,-0.069900025,0.184747583,-0.123659889
2000,61583,2620.5,0,25.423,4.316,57.785,9.884,0.319,135.616,7.659,16.921,0.0,17.765,3.355,-6.229,0.0,0.0,0.0,28.853,47.901,-7.648,14.017,0.0,-2.845,17.746,170.079,0.163,0.0,-2.139,3.06,0.4375,-0.034431268,-0.11795751,-0.170497191,0.0,0.945314528,-0.181577125,0.263455798,-0.169015026,1,2.949732341,0.740021598,-0.04923423,-0.116414294,-0.026467358
1991,4078,2620.5,0,74.024,11.812,224.042,113.129,2.989,262.552,15.367,33.994,25.31,44.289,8.259,15.85,22.462,0.0,0.399,54.612,110.913,15.85,133.362,0.0,43.732,42.741,354.918,1.183,0.877,10.241,5.06,34.75,0.058437217,0.117785735,0.024550664,0.021767232,0.539800573,0.184754238,0.281738508,0.004455646,1,0.211850771,1.299622668,0.195195544,0.139040894,-0.09781139
1992,1441,2620.5,0,0.644,0.185,0.981,0.179,0.104,1.264,7.857,0.462,0.0,0.111,0.045,-0.421,0.303,0.0,0.0,0.691,0.802,-0.421,0.427,0.0,-2.15,0.224,1.635,0.0,0.0,0.0,0.119,0.25,-0.216003498,-0.307826847,-0.045474421,-0.188893747,0.826707441,-0.048505358,-0.568642045,-0.370422697,0,0.091128933,0.74200542,-2.191641182,-0.307849134,-0.062964582
2006,24198,2620.5,0,69.32,2.465,113.033,73.853,17.946,45.774,17.397,0.727,0.0,14.876,5.665,1.907,1.005,1.0,0.0,16.588,39.18,1.907,76.918,0.0,7.895,19.787,99.241,0.556,0.0,-0.058,1.671,5.65,0.030644262,-0.012175582,0.030233648,-0.002436902,0.519733175,0.01032949,0.313074372,0.202726967,1,0.751355259,0.882390674,0.069846859,0.031141348,0.217696548
2000,1094,2620.5,0,73.839,3.252,88.081,63.604,4.964,157.003,6.034,0.642,0.0,0.908,0.582,6.344,38.453,8.158,2.153,23.569,24.477,6.344,3.816,0.0,35.697,27.908,184.789,0.329,1.147,3.887,0.011,11.0,0.091517447,0.011398072,0.01025023,0.101113407,0.929008526,0.096825757,0.406345522,0.00138634,1,0.958266791,1.268050783,0.40527469,0.116279334,-0.008494031
1996,118653,2620.5,0,20.064,1.749,42.593,18.084,16.23,10.258,13.161,0.0,56.0,18.0,0.935,-42.315,1.823,0.0,0.318,5.832,24.509,-42.315,23.821,0.0,-104.433,1.677,7.312,2.437,0.0,0.0,0.148,7.125,0.0035726965,0.026280209,0.005001114,0.0,0.097058202,0.067917957,-0.0232045695,-0.001893223,1,0.192850487,0.974302122,-2.451881765,-0.989998357,-0.0261545384999999
2013,181445,2620.5,0,13.329,2.721,30.004,9.223,0.252,7.39,24.983,13.395,0.0,0.0,0.673,-16.431,6.062,0.0,0.244,20.781,20.781,-16.431,13.576,0.0,-11.427,6.122,5.894,0.0,0.0,0.0,3.635,0.54,-0.418149029,-0.420635571,-0.020985327,-0.056152144,0.596520464,-0.316367368,-1.523100136,-0.291454048,0,0.683650067,0.954872674,-0.38084922,-0.42647647,0.171161571
2005,164255,2620.5,0,1.034,0.001,129.208,89.81,0.977,0.0,21.0,0.0,0.0,0.0,0.0,3.296,0.0,0.0,0.0,14.157,14.157,3.296,0.0,25.241,3.297,0.0,0.0,138.029,0.085,0.085,0.001,7.14,0.0035726965,0.026280209,0.005001114,0.0,0.992438549,0.067917957,-0.0232045695,-0.001893223,1,0.598972923,0.974302122,0.025516996,0.02617485,-0.0261545384999999
1998,13608,2620.5,0,218.663,32.777,352.994,190.242,100.72,199.311,40.068,4.418,0.0,56.411,26.967,-55.679,30.256,0.0,38.078,106.341,162.752,-55.679,202.479,0.0,-32.388,78.995,406.152,2.699,0.0,35.781,2.909,6.625,-0.165396267,-0.142663249,-0.083989012,-0.041367427,0.443687428,-0.136938021,-0.076270344,-0.049497698,1,0.71667599,1.068543901,-0.091752268,-0.048128297,0.096674646
1991,9293,2620.5,0,327.106,23.896,818.22,502.501,13.418,497.745,40.569,18.297,0.0,180.339,55.414,56.839,162.087,10.0,10.074,71.714,310.135,56.839,769.612,5.584,468.305,137.299,804.585,1.834,10.709,34.027,18.097,35.625,0.004989022,0.053913183,0.002769199,-0.013741822,0.427349613,0.126851397,-0.226820096,-0.019192204,1,0.347686441,0.988889291,0.572346068,0.133170785,-0.067688488
1998,24809,2620.5,0,26.186,5.262,82.324,25.371,1.141,47.943,6.041,32.041,6.721,13.055,5.182,-11.958,10.447,0.0,0.0,40.25,55.634,-11.958,52.326,0.0,-3.254,8.007,65.903,0.0,0.0,-5.5,3.475,2.875,0.017486753,-0.128435205,-0.031930834,-0.022079465,0.520273553,0.041850588,0.069906128,-0.188433589,1,1.460800472,0.742009981,-0.039526748,-0.169853263,-0.052414332
2005,114745,2620.5,0,15.051,0.289,23.536,22.59,12.906,1.993,40.247,0.0,0.0,0.063,0.203,-1.837,0.082,0.0,0.0,0.289,0.946,-1.837,8.825,0.0,-6.45,1.931,0.656,9.298,0.0,-0.176,0.018,2.0,0.097268244,0.322905524,0.09058888,0.004278968,0.154274303,-2.264637002,-2.422312424,0.271627618,1,0.280642035,4.036458333,-0.274048266,-0.084763766,-0.242648785
2007,12142,2620.5,0,18103.0,383.0,47268.0,23025.0,11043.0,4713.0,5150.0,1001.0,6171.0,10235.0,1480.0,5521.0,0.0,0.0,2781.0,10029.0,24243.0,5521.0,3640.0,0.0,10579.0,5799.0,22430.0,1288.0,390.0,2313.0,394.0,22.84,-0.015860215,0.070845552,0.029569893,0.0,0.730663451,0.261068521,0.015405097,0.000521396,1,0.195747539,0.883659044,0.223808919,0.174071253,-0.040371457
2008,2337,2620.5,0,2767.0,443.0,8072.0,-476.0,192.0,5872.0,53.2,955.0,1163.0,5015.0,726.0,-1978.0,713.0,0.0,0.0,2385.0,8412.0,-2234.0,9060.0,0.0,-3222.0,816.0,6771.0,0.0,69.0,-92.0,706.0,0.47,0.049698222,-0.255777282,0.006742428,-0.020988527,0.417864222,0.88111594,2.579259266,-0.177458347,1,-7.034304207,0.46329551,-0.399157582,-0.200693756,0.093959002
1992,1359,2620.5,0,227.893,11.538,698.381,407.543,130.622,81.462,74.855,0.866,0.0,231.63,9.523,72.17,29.888,212.852,103.966,39.149,290.838,72.17,254.699,0.0,1.847,53.212,229.253,12.519,10.888,33.285,18.838,47.0,0.017610846,0.237217045,0.010467045,0.016378509,0.512171723,0.768707483,0.049477384,0.224577153,1,0.115838991,1.018176441,0.002644688,0.177973055,-0.027272493
1994,29292,2620.5,0,103.586,13.143,137.627,66.548,8.573,146.469,9.738,0.042,7.977,30.067,5.379,9.054,74.762,14.947,0.0,36.165,71.079,9.054,31.725,0.0,7.149,16.408,192.68,0.0,0.0,5.55,1.631,13.625,0.058642798,0.012351548,-0.08526278,0.130386894,0.828696404,0.3848188,1.797962301,0.003034519,1,0.501566737,1.039036338,0.051944749,0.117963772,0.018813308
2005,266196,2620.5,0,26.715,8.904,39.107,25.968,13.609,49.664,51.633,0.707,0.0,0.0,0.833,2.096,7.02,0.0,10.623,11.378,13.139,2.096,1.822,0.0,-0.888,5.136,67.528,14.14,0.308,0.381,0.099,2.2,0.028421542,0.393253204,0.062885982,0.100405073,0.615030557,0.067917957,-0.0232045695,-0.001893223,1,0.228606441,0.514464224,-0.022706932,0.06587056,-0.305730792
1999,6008,2620.5,0,17819.0,1370.0,43849.0,32535.0,11788.0,9061.0,3334.0,230.0,118.0,955.0,3186.0,7314.0,1478.0,7911.0,8093.0,7099.0,11184.0,7314.0,23557.0,130.0,25219.0,3700.0,29389.0,543.0,1695.0,3914.0,41.0,82.3125,-0.008098779,0.218746681,0.004593733,-0.002761551,0.46400146,0.115795906,0.056952257,-0.006878924,1,0.118554877,0.910683111,0.575132842,0.256995599,-0.185661179
2010,66438,2620.5,0,60.2,21.1,229.7,17.2,0.6,116.1,14.2,1.7,0.1,93.1,9.3,-13.4,5.0,1.9,0.0,70.5,208.7,-13.4,195.8,3.8,80.1,29.5,192.4,0.0,0.2,-4.6,9.3,8.11,-0.066332097,-0.05193105,-0.000872791,-0.002618372,0.644318677,0.049591281,-0.05697014,-0.069683877,1,0.149354822,0.953779155,0.348715716,-0.03787549,-0.01789221
1992,7221,2620.5,0,101.217,30.815,263.673,85.216,27.265,241.518,8.211,8.642,115.772,121.853,2.024,5.065,0.0,5.582,0.665,56.376,178.229,5.065,84.502,0.0,17.0,69.825,273.518,0.042,0.0,2.231,4.324,21.375,0.109492735,0.070596192,0.142650941,0.0,0.588573726,0.030093915,-1.081355018,-0.0675432,1,0.485533242,1.346527815,0.064473799,0.044069738,-0.096264781
2003,7938,2620.5,0,812.9,295.8,1839.8,637.0,68.9,1937.5,8.206,72.0,38.8,363.2,68.4,49.8,348.2,0.0,0.0,589.8,1202.3,52.8,879.7,0.0,623.5,320.8,2472.6,0.0,0.0,15.8,51.1,89.48,0.000151374,0.036430608,0.02119232,-0.004440296,0.73828677,-0.040729339,-0.160116014,0.006855503,1,0.867524891,0.868364965,0.338895532,0.06506142,-0.036329692
2007,25274,2620.5,0,86.77,0.861,105.0,89.214,83.66,28.209,35.563,0.0,0.0,0.0,3.469,-15.976,0.041,0.0,49.789,12.791,15.784,-15.976,25.518,0.002,-161.382,2.395,11.306,46.54,0.0,-0.805,0.008,20.67,0.022015203,0.361581666,0.003180475,0.000112783,0.074419048,-0.061946903,0.145678147,0.027644347,1,0.121365192,0.98104619,-1.536971429,-0.159742857,-0.370480229
2012,270281,2620.5,0,4177.627,1053.344,17695.303,3152.067,297.74,7589.047,416.271,1592.84,3980.952,8277.257,591.239,-1556.139,2073.189,30.852,2.782,3756.519,14155.646,-1664.568,9943.069,25.314,2173.345,1539.068,11274.933,0.0,314.283,179.155,911.276,6.93,-0.090690496,-0.077848057,-0.058472972,-0.028426276,0.542444738,0.076159209,-0.055956704,-0.131468799,1,1.092662527,1.054304214,0.122820446,-0.032445729,-0.045607561
2008,12250,2620.5,0,164.31,2.305,231.955,213.414,159.096,10.038,17.018,0.0,0.0,0.0,1.497,-71.647,0.096,54.335,94.914,14.392,18.541,-71.647,20.112,0.0,-198.294,0.408,1.938,1.156,0.0,-0.278,0.0,35.85,-0.017338451,-0.411961899,0.000702346,-0.001093382,0.265723955,-0.273819387,0.942209407,-0.073923307,1,0.349804367,1.269775506,-0.854881335,-0.310081697,0.268633994
1998,63562,2620.5,0,37.7,3.464,48.032,44.148,31.772,10.036,25.268,0.0,0.421,0.42,0.494,-3.931,1.42,0.0,0.0,3.464,3.884,-3.931,10.166,0.0,-2.016,4.382,4.305,0.781,0.0,0.0,0.0,6.05,-0.050928218,0.105466172,-0.019905116,0.004269802,0.146652232,0.577844311,-0.048666224,-0.08314586,1,0.288791756,2.462008312,-0.041972019,-0.081841272,-0.188386964
1991,12950,2620.5,0,93.695,21.041,338.218,104.931,0.0,177.352,6.234,10.026,28.586,151.742,23.42,7.292,40.156,0.0,0.0,53.626,231.34,7.292,231.924,0.0,69.347,49.728,351.491,5.059,0.0,7.718,13.95,23.875,-0.018773789,0.042267348,0.007900352,0.003462404,0.472038744,0.091754429,0.021102834,0.01871451,1,0.705007332,1.041234348,0.205036397,0.085625248,-0.023295354
1997,8475,2620.5,0,770.216,409.053,2161.36,822.635,10.811,1417.008,61.425,47.157,180.631,646.641,82.862,49.611,655.363,0.0,0.0,618.876,1338.725,49.611,1780.931,0.0,647.505,13.07,2056.52,8.61,0.0,25.845,41.517,22.0,0.028368794,0.018253523,0.002722299,0.0679851,0.357552652,0.123450062,0.057007754,-0.035835256,1,0.608750509,0.923224972,0.299582208,0.054120091,-0.043990477
1997,30558,2620.5,0,155.793,27.883,329.73,180.236,7.367,309.206,45.942,4.9,86.02,95.778,10.247,12.665,71.839,0.0,0.0,51.019,149.494,12.665,115.243,0.0,40.297,67.008,397.213,0.966,0.828,8.186,3.389,7.875,0.154212544,0.147746809,0.062984036,0.041337402,0.717295969,0.403777892,0.175860975,-0.045833419,1,0.498174026,0.986723008,0.122212113,0.073514694,-0.154557481
1992,6756,2620.5,0,37.088,4.022,68.974,55.972,9.71,71.454,6.383,0.05,0.0,0.105,6.613,11.25,14.121,0.0,0.0,10.384,13.002,11.25,67.334,0.0,66.626,10.774,116.117,0.225,0.96,7.598,0.089,28.5,0.054541612,0.022960917,0.016545144,0.031942998,0.513932786,0.069057821,-0.031425506,0.019032694,1,0.307681314,0.924539032,0.78457252,0.27455273,0.001479402
1992,12680,2620.5,0,23.131,5.216,36.248,-10.287,0.466,41.95,8.095,3.053,1.04,26.445,1.274,-1.168,10.421,0.0,0.0,15.221,46.535,-4.946,11.794,0.0,-23.763,7.947,55.101,0.008,0.345,-0.01,2.633,1.125,-0.065186609,-0.164205522,-0.039117022,-0.107287347,0.770828735,-0.107905512,-0.312671329,0.057081514,1,-1.129586164,0.841481185,-0.655567204,-0.064086294,0.350080914
2011,199055,2620.5,0,0.612,0.213,0.612,-1.601,0.577,0.663,22.858,1.0,0.0,0.0,0.0,-0.592,0.0,0.0,0.0,1.644,2.213,-0.592,0.0,0.0,-7.376,0.035,0.824,1.051,0.0,0.0,0.182,1.89,0.609004476,-0.264880952,-0.05952381,0.0,0.057189543,0.067917957,-0.0232045695,-0.001893223,1,-0.037058795,0.974302122,-12.05228758,-0.669934641,1.255952381
1995,9311,2620.5,0,9.295,0.941,14.978,12.108,0.857,8.315,2.074,0.0,0.0,0.0,1.252,-4.568,2.611,0.0,0.0,1.651,2.87,-4.568,9.074,0.0,4.428,5.224,19.368,0.287,0.0,-1.719,0.015,12.25,0.117668723,-0.125648344,0.10925943,0.034557898,0.72045667,-0.212324779,-0.061668324,-0.358593442,1,0.476570956,0.952642855,0.295633596,-0.418747496,-0.236749225
1999,62702,2620.5,0,6.48,0.216,13.13,10.671,3.591,0.456,29.798,0.0,0.0,0.0,1.807,-12.095,1.225,0.25,1.475,1.843,2.459,-12.095,8.682,0.0,-55.073,1.038,2.875,0.054,0.0,0.0,0.004,0.6875,-0.136308838,-0.641573124,-0.012002036,-0.04447183,0.503960396,-0.388998423,-1.242639164,-0.200121661,1,0.520889138,0.773468518,-4.194440213,-0.920868241,0.790419803
2014,20007,2620.5,0,161.025,21.377,1137.074,814.402,42.802,310.517,140.576,20.481,104.409,180.834,80.949,-68.355,53.504,9.988,0.7,73.787,320.473,-68.355,1199.633,0.0,295.305,31.797,375.849,2.543,2.023,8.504,12.117,2.74,0.015300449,0.025562911,-0.018976323,0.002133671,0.147053754,0.060222573,-0.40107407,-0.086205008,1,2.114351008,0.842370795,0.259706053,-0.041979678,-0.10993615
2009,177190,2620.5,0,0.021,0.085,0.1,-0.294,0.003,0.0,165.4,0.302,0.0,0.0,0.008,-0.48,0.0,0.0,0.0,0.394,0.394,-0.48,0.005,0.0,-5.009,0.0,0.0,0.052,0.0,0.0,0.01,0.15,-0.224390244,-0.985365854,0.0,0.0,0.94,0.067917957,-0.0232045695,0.053336907,1,-0.01185006,0.763888889,-50.09,-4.7,0.507317073
1990,3556,2620.5,0,34.307,9.497,78.799,27.287,1.17,80.893,1.674,3.529,0.61,17.723,5.29,-2.175,12.561,1.017,0.282,23.526,51.512,-2.175,74.87,0.0,41.48,18.538,105.334,0.077,0.0,-0.248,2.296,13.5,-0.07185959,-0.056161546,-0.04284899,0.049748947,0.456249445,0.204568882,0.298657704,-0.08732138,1,1.207442807,0.905696004,0.526402619,-0.001611696,-0.030985681
2001,62961,2620.5,0,8.182,0.205,22.795,21.944,4.287,12.013,131.194,0.0,0.0,0.0,1.165,0.308,3.125,0.0,0.0,0.628,0.851,0.308,42.519,0.0,-28.712,0.296,13.481,0.0,0.0,0.0,0.003,0.05,-0.019111762,-0.055892064,-0.009665216,-0.00043734,0.170870805,0.022995371,-0.562920887,-0.03329809,0,3.345274936,0.660670542,-1.259574468,0.013643343,0.024491046
1997,63094,2620.5,0,11.894,1.055,13.987,11.949,7.577,7.398,7.628,0.0,0.0,0.0,0.453,-9.64,0.547,0.0,3.587,2.038,2.038,-9.64,1.685,0.0,-36.703,3.52,7.011,0.191,0.0,0.066,0.023,1.625,-0.060637962,-0.455732182,-0.072586588,-0.013790925,0.391363409,-0.226442928,-5.242953963,-0.162059366,1,0.963978863,0.787577031,-2.624079502,-0.682848359,0.204968944
2008,63495,2620.5,0,481.811,110.353,788.245,439.655,207.864,1617.339,39.187,10.778,0.0,116.593,44.903,43.73,67.866,0.0,0.0,197.675,348.59,46.487,271.904,0.0,-133.885,194.392,1912.704,0.684,5.089,25.942,9.894,8.47,-0.043689376,-0.090689423,-0.07472931,0.020069428,0.546014247,1.360066997,16.57380952,0.130909803,1,1.324605608,0.497309459,-0.169852013,0.104438341,0.181627625
1992,15284,2620.5,0,1.594,0.742,6.925,3.221,1.208,0.959,17.425,2.0,0.0,0.0,0.404,-0.446,0.0,1.084,0.086,2.804,2.804,-0.446,19.69,0.9,-17.074,0.386,2.259,0.0,0.0,0.0,0.211,0.75,0.011114542,0.136307502,0.014201914,0.0,0.252707581,-0.446204958,-0.030479432,-0.044360938,0,0.246465806,2.993505762,-2.465559567,-0.033935018,-0.171966656
1994,7718,2620.5,0,110.724,20.655,240.757,113.123,1.195,192.268,15.31,5.212,4.124,45.313,16.738,13.398,20.455,3.514,0.0,75.11,127.634,13.398,166.377,0.0,108.869,79.149,336.943,1.137,1.103,5.75,3.64,15.75,0.015464387,0.063384896,0.016145619,0.013385981,0.651416158,0.128055654,-0.022251069,0.069672607,1,0.469132116,1.191716017,0.452194536,0.094651454,0.005636431
1999,28602,2620.5,0,135.786,26.574,535.381,182.675,8.799,416.102,10.322,1.936,103.1,202.43,21.401,17.236,44.93,0.0,0.0,81.971,352.706,67.276,177.289,0.0,121.017,61.053,541.543,0.0,0.0,14.449,26.61,18.0625,0.033504356,0.182670007,-0.036949814,-0.038844905,0.740749111,-0.404922936,1.08771404,0.055076009,1,0.979799923,1.050926169,0.226039026,0.202351223,-0.221545276
1997,64606,2620.5,0,148.29,4.817,171.317,78.837,98.41,34.918,65.044,44.18,6.123,0.691,2.938,-21.995,0.0,0.0,8.708,91.789,92.48,-21.995,11.738,0.0,-130.199,46.91,157.189,141.965,2.741,2.843,6.054,19.687,0.03369532,0.623359065,0.193048105,0.0,0.379950618,0.067917957,-0.0232045695,-0.001893223,1,0.061566347,0.737270191,-0.759988793,-0.076454759,-0.041824763
1994,31194,2620.5,0,61.961,16.786,72.309,23.039,1.267,118.713,5.949,24.276,0.0,0.267,0.988,3.132,6.327,0.0,0.031,48.836,49.27,3.132,5.68,0.0,7.468,44.677,155.989,9.03,0.0,2.406,1.362,7.75,0.313106575,0.165793559,0.155183436,0.060472723,0.955012516,0.067917957,-0.0232045695,-0.001893223,1,0.4997099,1.362155973,0.103278983,0.095423806,-0.143975559
2000,23100,2620.5,0,1.492,1.097,2.131,-1.293,0.063,6.572,11.334,1.305,1.695,0.588,0.051,-5.311,0.276,0.08,0.0,2.545,3.138,-5.311,0.287,0.286,-5.611,1.088,7.064,1.178,0.0,0.0,0.287,0.5,0.0035726965,0.026280209,0.005001114,0.0,0.864382919,0.067917957,-0.0232045695,-0.001893223,1,-0.228163049,0.974302122,-2.633036133,-2.357578602,-0.0261545384999999
2007,61536,2620.5,0,17.614,8.001,100.236,32.203,1.2,29.861,4.613,10.564,5.0,26.206,4.705,-0.338,2.657,0.337,0.0,32.941,64.966,-0.338,17.484,0.0,-87.846,12.427,51.627,9.588,0.0,0.353,2.621,6.16,-0.011775696,0.21907323,0.044509865,0.013700569,0.911129734,0.183229968,-0.067524938,-0.020106964,1,1.133266798,0.94769217,-0.876391716,0.026297937,-0.236136666
1992,9682,2620.5,0,114.556,10.096,384.9,126.018,99.601,192.256,14.804,54.055,0.0,155.061,22.012,15.857,2.411,0.0,0.0,91.055,258.882,12.449,380.366,0.0,48.61,5.092,355.236,50.366,1.453,6.757,25.335,16.875,0.002610181,0.003980526,-0.000303575,-0.00048799,0.088636009,0.067785507,-0.010809867,0.016319194,1,0.504440241,1.154633334,0.126292544,0.115720967,0.023945572
1992,25262,2620.5,0,53.913,7.159,72.016,56.096,32.779,75.265,8.315,0.74,4.161,2.48,2.463,10.679,7.796,0.0,0.0,13.44,15.92,10.679,26.548,0.0,14.743,12.342,127.525,37.796,1.09,4.827,0.332,20.75,0.097539185,0.35954707,0.059665547,0.036883097,0.301835703,0.285990328,0.020700831,-0.056960144,1,0.325125879,1.235053839,0.204718396,0.21992335,-0.295628023
1994,13822,2620.5,0,430.236,226.121,519.875,135.59,10.514,1608.354,9.864,96.71,17.0,30.333,19.766,-2.256,228.652,0.0,0.0,351.477,384.285,-2.256,75.778,0.0,47.167,184.973,1800.539,0.519,0.221,-1.493,12.031,7.0,-0.132653678,-0.003814617,0.046062068,0.085553493,0.893493628,0.200305807,-0.587355627,-0.03675579,1,1.963706407,0.795330353,0.090727579,0.015930753,-0.024855416
2009,221821,2620.5,0,4013.737,1168.554,7417.463,3643.566,1361.885,4338.308,557.163,1252.291,0.0,18.683,333.394,566.264,744.143,0.0,41.66,2807.976,3118.415,556.328,4800.867,0.0,2448.983,1738.737,6289.711,0.0,90.782,187.569,7.516,26.79,0.007280473,0.198111365,0.066482742,0.021826321,0.525820891,-0.132453805,-0.460559448,0.034699779,0,0.244102181,1.136907186,0.330164505,0.101303235,-0.163344908
1992,8829,2620.5,0,127.42,14.511,244.408,133.723,0.403,158.874,11.903,14.626,15.0,42.84,11.034,14.595,48.115,0.0,0.0,46.334,110.685,14.595,157.524,0.0,97.543,68.263,300.06,2.223,0.0,3.812,3.72,29.0,0.060560994,0.057043752,0.060834606,0.022489166,0.630269877,0.11764614,0.095646216,0.061553106,1,0.38739292,1.032873776,0.399099048,0.090533043,0.004832346
2005,66058,2620.5,0,119.247,32.201,254.921,183.412,4.24,179.519,31.577,4.049,0.0,16.215,11.931,3.601,60.96,0.0,0.0,36.558,71.509,3.601,163.771,0.0,-7.331,41.931,266.175,0.0,0.0,2.107,3.345,2.08,-0.021335141,-0.021182569,-0.014888117,-0.030468128,0.606756603,0.10172489,0.443738319,0.017392733,0,2.792502333,0.76672627,-0.028757929,0.035512963,0.03881697
2006,148234,2620.5,0,41.922,8.41,117.228,54.084,2.994,103.151,121.059,24.954,29.242,21.936,7.113,-43.772,2.733,0.0,0.0,40.713,63.144,-43.772,17.374,0.0,-56.38,33.427,158.411,9.795,0.0,0.138,3.625,1.98,-0.00435816,-0.053602399,0.06204201,0.012165294,0.86692599,0.21353988,-0.000429608,-0.365630287,1,0.225635034,0.754092953,-0.480943119,-0.341292183,-0.332415913
